index,contact,day,month,duration,campaign,pdays,pdays_d,previous,poutcome,y
24716,unknown,2,jun,50.0,2,-1,-1,0,unknown,no
24717,unknown,2,jun,171.0,2,-1,-1,0,unknown,no
24718,unknown,2,jun,124.0,3,-1,-1,0,unknown,no
24719,unknown,2,jun,230.0,3,-1,-1,0,unknown,yes
24720,cellular,4,aug,453.0,1,1,1,1,failure,no
24721,cellular,7,jul,161.0,2,-1,-1,0,unknown,no
24722,unknown,2,jun,572.0,4,-1,-1,0,unknown,no
24723,unknown,2,jun,214.0,2,-1,-1,0,unknown,no
24724,unknown,2,jun,102.0,2,-1,-1,0,unknown,no
24725,unknown,2,jun,169.0,1,-1,-1,0,unknown,no
24726,unknown,2,jun,123.0,4,-1,-1,0,unknown,no
24727,cellular,7,jul,141.0,3,-1,-1,0,unknown,no
24728,unknown,2,jun,169.0,1,-1,-1,0,unknown,no
24729,unknown,2,jun,85.0,8,-1,-1,0,unknown,no
24730,unknown,2,jun,758.0,3,-1,-1,0,unknown,no
24731,unknown,2,jun,466.0,2,-1,-1,0,unknown,no
24732,unknown,2,jun,200.0,2,-1,-1,0,unknown,no
24733,unknown,2,jun,347.0,2,-1,-1,0,unknown,no
24734,unknown,2,jun,221.0,2,-1,-1,0,unknown,no
24735,cellular,5,feb,787.0,1,-1,-1,0,unknown,no
24736,unknown,2,jun,269.0,3,-1,-1,0,unknown,no
24737,unknown,2,jun,187.0,9,-1,-1,0,unknown,no
24738,unknown,2,jun,146.0,4,-1,-1,0,unknown,no
24739,unknown,2,jun,91.0,3,-1,-1,0,unknown,no
24740,unknown,2,jun,231.0,8,-1,-1,0,unknown,no
24741,unknown,2,jun,56.0,3,-1,-1,0,unknown,no
24742,unknown,2,jun,201.0,3,-1,-1,0,unknown,no
24743,unknown,2,jun,158.0,1,-1,-1,0,unknown,no
24744,unknown,2,jun,339.0,7,-1,-1,0,unknown,no
24745,unknown,2,jun,281.0,4,-1,-1,0,unknown,no
24746,unknown,2,jun,541.0,1,-1,-1,0,unknown,no
24747,cellular,3,aug,1179.0,1,-1,-1,0,unknown,no
24748,unknown,2,jun,147.0,1,-1,-1,0,unknown,no
24749,unknown,2,jun,747.0,2,-1,-1,0,unknown,yes
24750,unknown,2,jun,430.0,2,-1,-1,0,unknown,no
24751,unknown,2,jun,966.0,3,-1,-1,0,unknown,no
24752,unknown,2,jun,277.0,2,-1,-1,0,unknown,no
24753,cellular,7,jul,256.0,2,-1,-1,0,unknown,no
24754,unknown,2,jun,68.0,1,-1,-1,0,unknown,no
24755,unknown,2,jun,312.0,1,-1,-1,0,unknown,no
24756,unknown,2,jun,72.0,3,-1,-1,0,unknown,no
24757,unknown,2,jun,162.0,3,-1,-1,0,unknown,no
24758,unknown,2,jun,362.0,2,-1,-1,0,unknown,no
24759,cellular,7,jul,66.0,2,-1,-1,0,unknown,no
24760,unknown,2,jun,326.0,3,-1,-1,0,unknown,no
24761,unknown,2,jun,154.0,2,-1,-1,0,unknown,no
24762,unknown,2,jun,178.0,4,-1,-1,0,unknown,no
24763,unknown,2,jun,169.0,1,-1,-1,0,unknown,no
24764,unknown,2,jun,147.0,1,-1,-1,0,unknown,no
24765,unknown,2,jun,283.0,5,-1,-1,0,unknown,no
24766,unknown,2,jun,426.0,3,-1,-1,0,unknown,no
24767,unknown,2,jun,,1,-1,-1,0,unknown,no
24768,cellular,5,feb,449.0,4,-1,-1,0,unknown,no
24769,unknown,2,jun,121.0,4,-1,-1,0,unknown,no
24770,unknown,2,jun,45.0,1,-1,-1,0,unknown,no
24771,unknown,2,jun,98.0,1,-1,-1,0,unknown,no
24772,unknown,2,jun,54.0,4,-1,-1,0,unknown,no
24773,unknown,2,jun,148.0,2,-1,-1,0,unknown,no
24774,unknown,2,jun,49.0,1,-1,-1,0,unknown,no
24775,unknown,2,jun,183.0,5,-1,-1,0,unknown,no
24776,unknown,2,jun,121.0,4,-1,-1,0,unknown,no
24777,unknown,2,jun,1068.0,1,-1,-1,0,unknown,yes
24778,cellular,7,jul,49.0,6,-1,-1,0,unknown,no
24779,unknown,2,jun,599.0,2,-1,-1,0,unknown,no
24780,unknown,2,jun,118.0,3,-1,-1,0,unknown,no
24781,unknown,2,jun,88.0,1,-1,-1,0,unknown,no
24782,unknown,2,jun,149.0,8,-1,-1,0,unknown,no
24783,unknown,2,jun,46.0,2,-1,-1,0,unknown,no
24784,cellular,5,feb,192.0,4,-1,-1,0,unknown,no
24785,unknown,2,jun,140.0,4,-1,-1,0,unknown,no
24786,cellular,17,apr,306.0,1,-1,-1,0,unknown,no
24787,unknown,2,jun,490.0,12,-1,-1,0,unknown,no
24788,unknown,2,jun,562.0,3,-1,-1,0,unknown,no
24789,unknown,2,jun,493.0,3,-1,-1,0,unknown,no
24790,unknown,2,jun,193.0,5,-1,-1,0,unknown,no
24791,unknown,2,jun,250.0,2,-1,-1,0,unknown,no
24792,unknown,2,jun,658.0,2,-1,-1,0,unknown,no
24793,unknown,2,jun,94.0,4,-1,-1,0,unknown,no
24794,cellular,5,feb,137.0,2,-1,-1,0,unknown,no
24795,unknown,2,jun,313.0,2,-1,-1,0,unknown,no
24796,unknown,2,jun,306.0,4,-1,-1,0,unknown,no
24797,unknown,2,jun,163.0,2,-1,-1,0,unknown,no
24798,unknown,2,jun,101.0,2,-1,-1,0,unknown,no
24799,unknown,3,jun,238.0,2,-1,-1,0,unknown,no
24800,unknown,26,jun,677.0,3,-1,-1,0,unknown,yes
24801,unknown,3,jun,173.0,3,-1,-1,0,unknown,no
24802,unknown,3,jun,478.0,2,-1,-1,0,unknown,no
24803,unknown,3,jun,143.0,1,-1,-1,0,unknown,no
24804,unknown,3,jun,263.0,1,-1,-1,0,unknown,no
24805,unknown,3,jun,35.0,1,-1,-1,0,unknown,no
24806,unknown,3,jun,130.0,1,-1,-1,0,unknown,no
24807,unknown,3,jun,89.0,1,-1,-1,0,unknown,no
24808,unknown,3,jun,46.0,6,-1,-1,0,unknown,no
24809,cellular,7,jul,181.0,2,-1,-1,0,unknown,no
24810,unknown,3,jun,35.0,32,-1,-1,0,unknown,no
24811,cellular,13,oct,98.0,1,-1,-1,0,unknown,no
24812,unknown,3,jun,354.0,3,-1,-1,0,unknown,no
24813,unknown,3,jun,94.0,1,-1,-1,0,unknown,no
24814,unknown,3,jun,633.0,28,-1,-1,0,unknown,no
24815,cellular,1,apr,202.0,2,-1,-1,0,unknown,no
24816,unknown,3,jun,641.0,2,-1,-1,0,unknown,no
24817,unknown,3,jun,220.0,1,-1,-1,0,unknown,no
24818,unknown,3,jun,177.0,1,-1,-1,0,unknown,no
24819,unknown,3,jun,216.0,1,-1,-1,0,unknown,no
24820,unknown,3,jun,294.0,2,-1,-1,0,unknown,no
24821,unknown,3,jun,108.0,12,-1,-1,0,unknown,no
24822,unknown,3,jun,164.0,7,-1,-1,0,unknown,no
24823,unknown,3,jun,245.0,1,-1,-1,0,unknown,no
24824,unknown,3,jun,72.0,8,-1,-1,0,unknown,no
24825,unknown,3,jun,369.0,2,-1,-1,0,unknown,no
24826,unknown,3,jun,201.0,2,-1,-1,0,unknown,no
24827,unknown,3,jun,236.0,7,-1,-1,0,unknown,no
24828,unknown,3,jun,229.0,2,-1,-1,0,unknown,no
24829,cellular,5,feb,72.0,1,274,274,2,failure,no
24830,unknown,3,jun,342.0,2,-1,-1,0,unknown,no
24831,unknown,3,jun,340.0,2,-1,-1,0,unknown,no
24832,unknown,3,jun,59.0,2,-1,-1,0,unknown,no
24833,telephone,5,feb,89.0,1,274,274,1,failure,no
24834,unknown,3,jun,801.0,1,-1,-1,0,unknown,yes
24835,unknown,3,jun,320.0,1,-1,-1,0,unknown,no
24836,unknown,3,jun,200.0,1,-1,-1,0,unknown,no
24837,unknown,3,jun,215.0,3,-1,-1,0,unknown,no
24838,unknown,3,jun,327.0,2,-1,-1,0,unknown,no
24839,unknown,3,jun,768.0,1,-1,-1,0,unknown,yes
24840,unknown,3,jun,154.0,4,-1,-1,0,unknown,no
24841,unknown,3,jun,43.0,5,-1,-1,0,unknown,no
24842,unknown,3,jun,599.0,3,-1,-1,0,unknown,no
24843,unknown,3,jun,1173.0,3,-1,-1,0,unknown,yes
24844,unknown,3,jun,455.0,1,-1,-1,0,unknown,no
24845,unknown,3,jun,254.0,21,-1,-1,0,unknown,no
24846,cellular,2,aug,155.0,2,-1,-1,0,unknown,no
24847,unknown,3,jun,237.0,2,-1,-1,0,unknown,no
24848,unknown,3,jun,259.0,1,-1,-1,0,unknown,no
24849,unknown,3,jun,238.0,6,-1,-1,0,unknown,no
24850,cellular,29,jan,177.0,1,-1,-1,0,unknown,no
24851,unknown,3,jun,51.0,2,-1,-1,0,unknown,no
24852,unknown,3,jun,825.0,1,-1,-1,0,unknown,no
24853,cellular,5,feb,255.0,1,-1,-1,0,unknown,no
24854,unknown,3,jun,435.0,3,-1,-1,0,unknown,no
24855,unknown,3,jun,235.0,2,-1,-1,0,unknown,no
24856,unknown,3,jun,84.0,15,-1,-1,0,unknown,no
24857,unknown,3,jun,177.0,26,-1,-1,0,unknown,no
24858,unknown,3,jun,208.0,1,-1,-1,0,unknown,no
24859,unknown,3,jun,281.0,7,-1,-1,0,unknown,no
24860,unknown,3,jun,418.0,2,-1,-1,0,unknown,no
24861,unknown,3,jun,361.0,3,-1,-1,0,unknown,no
24862,cellular,1,apr,212.0,1,-1,-1,0,unknown,no
24863,unknown,3,jun,94.0,2,-1,-1,0,unknown,no
24864,unknown,3,jun,1045.0,3,-1,-1,0,unknown,yes
24865,unknown,3,jun,188.0,5,-1,-1,0,unknown,no
24866,unknown,3,jun,231.0,12,-1,-1,0,unknown,no
24867,unknown,3,jun,118.0,7,-1,-1,0,unknown,no
24868,unknown,3,jun,356.0,2,-1,-1,0,unknown,no
24869,unknown,3,jun,77.0,8,-1,-1,0,unknown,no
24870,unknown,3,jun,157.0,2,-1,-1,0,unknown,no
24871,unknown,3,jun,109.0,4,-1,-1,0,unknown,no
24872,unknown,3,jun,165.0,2,-1,-1,0,unknown,no
24873,unknown,3,jun,680.0,2,-1,-1,0,unknown,no
24874,unknown,3,jun,860.0,1,-1,-1,0,unknown,no
24875,unknown,3,jun,85.0,1,-1,-1,0,unknown,no
24876,unknown,3,jun,258.0,2,-1,-1,0,unknown,no
24877,unknown,3,jun,192.0,4,-1,-1,0,unknown,no
24878,unknown,3,jun,676.0,5,-1,-1,0,unknown,no
24879,unknown,3,jun,615.0,1,-1,-1,0,unknown,no
24880,cellular,1,apr,274.0,1,238,238,2,failure,no
24881,unknown,3,jun,239.0,8,-1,-1,0,unknown,no
24882,unknown,3,jun,170.0,1,-1,-1,0,unknown,no
24883,unknown,3,jun,27.0,6,-1,-1,0,unknown,no
24884,unknown,3,jun,246.0,5,-1,-1,0,unknown,no
24885,unknown,3,jun,482.0,2,-1,-1,0,unknown,yes
24886,unknown,3,jun,143.0,8,-1,-1,0,unknown,no
24887,unknown,3,jun,171.0,5,-1,-1,0,unknown,no
24888,unknown,3,jun,220.0,3,-1,-1,0,unknown,no
24889,unknown,3,jun,14.0,21,-1,-1,0,unknown,no
24890,unknown,3,jun,441.0,3,-1,-1,0,unknown,no
24891,unknown,3,jun,559.0,7,-1,-1,0,unknown,no
24892,cellular,1,apr,107.0,1,-1,-1,0,unknown,no
24893,unknown,3,jun,348.0,2,-1,-1,0,unknown,no
24894,cellular,1,apr,126.0,2,239,239,1,failure,no
24895,unknown,3,jun,148.0,13,-1,-1,0,unknown,no
24896,unknown,3,jun,495.0,2,-1,-1,0,unknown,no
24897,unknown,3,jun,80.0,4,-1,-1,0,unknown,no
24898,unknown,3,jun,2456.0,2,-1,-1,0,unknown,yes
24899,unknown,3,jun,397.0,2,-1,-1,0,unknown,no
24900,unknown,3,jun,211.0,5,-1,-1,0,unknown,no
24901,unknown,3,jun,134.0,3,-1,-1,0,unknown,no
24902,unknown,3,jun,183.0,2,-1,-1,0,unknown,no
24903,unknown,3,jun,133.0,3,-1,-1,0,unknown,no
24904,unknown,3,jun,215.0,3,-1,-1,0,unknown,no
24905,unknown,3,jun,277.0,1,-1,-1,0,unknown,no
24906,unknown,3,jun,189.0,1,-1,-1,0,unknown,no
24907,cellular,1,apr,836.0,1,-1,-1,0,unknown,no
24908,unknown,3,jun,230.0,3,-1,-1,0,unknown,no
24909,cellular,1,apr,427.0,1,329,329,1,other,no
24910,unknown,3,jun,323.0,2,-1,-1,0,unknown,no
24911,unknown,3,jun,68.0,2,-1,-1,0,unknown,no
24912,unknown,3,jun,276.0,2,-1,-1,0,unknown,no
24913,unknown,3,jun,81.0,2,-1,-1,0,unknown,no
24914,unknown,3,jun,497.0,2,-1,-1,0,unknown,no
24915,unknown,3,jun,313.0,7,-1,-1,0,unknown,no
24916,unknown,3,jun,137.0,3,-1,-1,0,unknown,no
24917,unknown,3,jun,71.0,2,-1,-1,0,unknown,no
24918,unknown,3,jun,56.0,5,-1,-1,0,unknown,no
24919,cellular,7,jul,111.0,2,-1,-1,0,unknown,no
24920,unknown,3,jun,136.0,4,-1,-1,0,unknown,no
24921,unknown,3,jun,350.0,3,-1,-1,0,unknown,no
24922,unknown,3,jun,214.0,2,-1,-1,0,unknown,no
24923,cellular,13,oct,167.0,1,-1,-1,0,unknown,no
24924,unknown,3,jun,380.0,4,-1,-1,0,unknown,no
24925,unknown,3,jun,1259.0,6,-1,-1,0,unknown,yes
24926,unknown,3,jun,117.0,4,-1,-1,0,unknown,no
24927,unknown,3,jun,176.0,2,-1,-1,0,unknown,no
24928,unknown,3,jun,58.0,9,-1,-1,0,unknown,no
24929,unknown,3,jun,164.0,2,-1,-1,0,unknown,no
24930,unknown,3,jun,1363.0,7,-1,-1,0,unknown,yes
24931,unknown,3,jun,239.0,1,-1,-1,0,unknown,no
24932,unknown,3,jun,129.0,1,-1,-1,0,unknown,no
24933,unknown,3,jun,266.0,10,-1,-1,0,unknown,no
24934,unknown,3,jun,242.0,6,-1,-1,0,unknown,no
24935,unknown,3,jun,,3,-1,-1,0,unknown,no
24936,unknown,3,jun,215.0,10,-1,-1,0,unknown,no
24937,unknown,3,jun,179.0,2,-1,-1,0,unknown,no
24938,unknown,3,jun,113.0,3,-1,-1,0,unknown,no
24939,unknown,3,jun,199.0,1,-1,-1,0,unknown,no
24940,unknown,3,jun,589.0,6,-1,-1,0,unknown,no
24941,unknown,3,jun,56.0,12,-1,-1,0,unknown,no
24942,unknown,3,jun,271.0,2,-1,-1,0,unknown,no
24943,unknown,3,jun,199.0,4,-1,-1,0,unknown,no
24944,cellular,1,apr,247.0,2,-1,-1,0,unknown,no
24945,unknown,3,jun,111.0,7,-1,-1,0,unknown,no
24946,unknown,3,jun,59.0,1,-1,-1,0,unknown,no
24947,unknown,3,jun,94.0,18,-1,-1,0,unknown,no
24948,unknown,3,jun,329.0,3,-1,-1,0,unknown,no
24949,unknown,3,jun,50.0,3,-1,-1,0,unknown,no
24950,unknown,3,jun,178.0,1,-1,-1,0,unknown,no
24951,cellular,5,feb,105.0,1,-1,-1,0,unknown,no
24952,unknown,3,jun,81.0,6,-1,-1,0,unknown,no
24953,unknown,3,jun,959.0,6,-1,-1,0,unknown,no
24954,unknown,3,jun,25.0,1,-1,-1,0,unknown,no
24955,unknown,3,jun,161.0,1,-1,-1,0,unknown,no
24956,unknown,3,jun,51.0,9,-1,-1,0,unknown,no
24957,unknown,3,jun,132.0,2,-1,-1,0,unknown,no
24958,unknown,3,jun,296.0,2,-1,-1,0,unknown,no
24959,unknown,3,jun,816.0,2,-1,-1,0,unknown,no
24960,unknown,3,jun,788.0,2,-1,-1,0,unknown,no
24961,unknown,3,jun,167.0,1,-1,-1,0,unknown,no
24962,unknown,3,jun,372.0,1,-1,-1,0,unknown,no
24963,telephone,5,feb,58.0,1,269,269,2,failure,no
24964,unknown,3,jun,72.0,1,-1,-1,0,unknown,no
24965,cellular,1,apr,233.0,2,133,133,1,failure,no
24966,unknown,3,jun,604.0,1,-1,-1,0,unknown,no
24967,unknown,3,jun,327.0,1,-1,-1,0,unknown,no
24968,cellular,7,jul,142.0,3,-1,-1,0,unknown,no
24969,unknown,3,jun,1030.0,6,-1,-1,0,unknown,no
24970,cellular,17,apr,126.0,1,336,336,2,other,no
24971,unknown,3,jun,138.0,2,-1,-1,0,unknown,no
24972,unknown,3,jun,19.0,20,-1,-1,0,unknown,no
24973,telephone,7,jul,63.0,6,-1,-1,0,unknown,no
24974,unknown,3,jun,404.0,13,-1,-1,0,unknown,no
24975,unknown,3,jun,65.0,13,-1,-1,0,unknown,no
24976,unknown,3,jun,88.0,6,-1,-1,0,unknown,no
24977,unknown,3,jun,166.0,1,-1,-1,0,unknown,no
24978,unknown,3,jun,113.0,4,-1,-1,0,unknown,no
24979,unknown,3,jun,110.0,1,-1,-1,0,unknown,no
24980,unknown,3,jun,150.0,1,-1,-1,0,unknown,no
24981,unknown,3,jun,550.0,1,-1,-1,0,unknown,no
24982,unknown,3,jun,119.0,2,-1,-1,0,unknown,no
24983,unknown,3,jun,440.0,1,-1,-1,0,unknown,no
24984,cellular,2,aug,317.0,1,180,180,2,failure,yes
24985,unknown,3,jun,447.0,1,-1,-1,0,unknown,no
24986,unknown,3,jun,52.0,1,-1,-1,0,unknown,no
24987,unknown,3,jun,45.0,1,-1,-1,0,unknown,no
24988,unknown,3,jun,73.0,1,-1,-1,0,unknown,no
24989,unknown,3,jun,143.0,1,-1,-1,0,unknown,no
24990,cellular,5,feb,393.0,1,261,261,1,other,no
24991,unknown,3,jun,517.0,1,-1,-1,0,unknown,no
24992,unknown,3,jun,280.0,1,-1,-1,0,unknown,no
24993,unknown,3,jun,157.0,1,-1,-1,0,unknown,no
24994,unknown,3,jun,170.0,3,-1,-1,0,unknown,no
24995,unknown,3,jun,80.0,1,-1,-1,0,unknown,no
24996,cellular,7,jul,1434.0,5,-1,-1,0,unknown,no
24997,cellular,13,oct,306.0,1,67,67,2,success,no
24998,unknown,3,jun,240.0,5,-1,-1,0,unknown,no
24999,unknown,3,jun,131.0,1,-1,-1,0,unknown,no
25000,telephone,7,jul,176.0,6,-1,-1,0,unknown,no
25001,unknown,3,jun,102.0,1,-1,-1,0,unknown,no
25002,unknown,3,jun,170.0,1,-1,-1,0,unknown,no
25003,unknown,3,jun,349.0,2,-1,-1,0,unknown,no
25004,cellular,5,feb,121.0,1,-1,-1,0,unknown,no
25005,unknown,3,jun,941.0,3,-1,-1,0,unknown,yes
25006,unknown,3,jun,88.0,2,-1,-1,0,unknown,no
25007,unknown,3,jun,126.0,4,-1,-1,0,unknown,no
25008,cellular,1,apr,786.0,1,135,135,1,other,no
25009,cellular,2,aug,108.0,3,277,277,1,success,yes
25010,unknown,3,jun,67.0,5,-1,-1,0,unknown,no
25011,unknown,3,jun,258.0,1,-1,-1,0,unknown,no
25012,unknown,3,jun,34.0,1,-1,-1,0,unknown,no
25013,unknown,3,jun,363.0,1,-1,-1,0,unknown,no
25014,unknown,3,jun,43.0,1,-1,-1,0,unknown,no
25015,unknown,3,jun,132.0,1,-1,-1,0,unknown,no
25016,unknown,3,jun,361.0,1,-1,-1,0,unknown,no
25017,unknown,3,jun,1516.0,2,-1,-1,0,unknown,no
25018,unknown,3,jun,384.0,5,-1,-1,0,unknown,no
25019,unknown,3,jun,112.0,1,-1,-1,0,unknown,no
25020,unknown,3,jun,272.0,1,-1,-1,0,unknown,no
25021,unknown,3,jun,236.0,2,-1,-1,0,unknown,no
25022,unknown,3,jun,50.0,4,-1,-1,0,unknown,no
25023,unknown,3,jun,963.0,2,-1,-1,0,unknown,yes
25024,cellular,7,jul,86.0,2,-1,-1,0,unknown,no
25025,unknown,3,jun,28.0,19,-1,-1,0,unknown,no
25026,unknown,3,jun,26.0,7,-1,-1,0,unknown,no
25027,unknown,3,jun,275.0,1,-1,-1,0,unknown,no
25028,unknown,3,jun,147.0,2,-1,-1,0,unknown,no
25029,unknown,3,jun,87.0,7,-1,-1,0,unknown,no
25030,unknown,3,jun,46.0,1,-1,-1,0,unknown,no
25031,unknown,3,jun,250.0,1,-1,-1,0,unknown,no
25032,unknown,3,jun,438.0,1,-1,-1,0,unknown,no
25033,unknown,3,jun,206.0,1,-1,-1,0,unknown,no
25034,cellular,5,feb,70.0,4,-1,-1,0,unknown,no
25035,unknown,3,jun,49.0,1,-1,-1,0,unknown,no
25036,unknown,3,jun,157.0,1,-1,-1,0,unknown,no
25037,unknown,3,jun,953.0,1,-1,-1,0,unknown,no
25038,unknown,3,jun,68.0,1,-1,-1,0,unknown,no
25039,cellular,5,feb,208.0,1,275,275,2,failure,no
25040,cellular,5,feb,118.0,2,232,232,4,other,no
25041,unknown,3,jun,197.0,3,-1,-1,0,unknown,no
25042,unknown,3,jun,186.0,1,-1,-1,0,unknown,no
25043,unknown,3,jun,175.0,1,-1,-1,0,unknown,no
25044,unknown,3,jun,210.0,1,-1,-1,0,unknown,no
25045,unknown,3,jun,117.0,1,-1,-1,0,unknown,no
25046,unknown,3,jun,183.0,4,-1,-1,0,unknown,no
25047,unknown,3,jun,579.0,1,-1,-1,0,unknown,no
25048,unknown,3,jun,103.0,1,-1,-1,0,unknown,no
25049,unknown,3,jun,538.0,2,-1,-1,0,unknown,no
25050,unknown,3,jun,194.0,1,-1,-1,0,unknown,no
25051,unknown,3,jun,235.0,3,-1,-1,0,unknown,no
25052,unknown,3,jun,409.0,1,-1,-1,0,unknown,no
25053,unknown,3,jun,233.0,1,-1,-1,0,unknown,no
25054,unknown,3,jun,148.0,2,-1,-1,0,unknown,no
25055,unknown,3,jun,384.0,1,-1,-1,0,unknown,no
25056,unknown,3,jun,11.0,18,-1,-1,0,unknown,no
25057,unknown,3,jun,88.0,4,-1,-1,0,unknown,no
25058,unknown,3,jun,393.0,3,-1,-1,0,unknown,no
25059,unknown,3,jun,148.0,2,-1,-1,0,unknown,no
25060,unknown,3,jun,100.0,3,-1,-1,0,unknown,no
25061,unknown,3,jun,135.0,1,-1,-1,0,unknown,no
25062,unknown,3,jun,583.0,1,-1,-1,0,unknown,no
25063,unknown,3,jun,123.0,5,-1,-1,0,unknown,no
25064,unknown,3,jun,227.0,1,-1,-1,0,unknown,no
25065,unknown,3,jun,102.0,1,-1,-1,0,unknown,no
25066,unknown,3,jun,328.0,9,-1,-1,0,unknown,no
25067,unknown,3,jun,126.0,1,-1,-1,0,unknown,no
25068,unknown,3,jun,404.0,4,-1,-1,0,unknown,no
25069,cellular,7,jul,149.0,5,-1,-1,0,unknown,no
25070,unknown,3,jun,235.0,1,-1,-1,0,unknown,no
25071,unknown,3,jun,172.0,2,-1,-1,0,unknown,no
25072,unknown,3,jun,54.0,1,-1,-1,0,unknown,no
25073,cellular,1,apr,73.0,1,-1,-1,0,unknown,no
25074,unknown,3,jun,25.0,1,-1,-1,0,unknown,no
25075,unknown,3,jun,87.0,6,-1,-1,0,unknown,no
25076,unknown,3,jun,140.0,6,-1,-1,0,unknown,no
25077,unknown,3,jun,303.0,1,-1,-1,0,unknown,no
25078,unknown,3,jun,732.0,2,-1,-1,0,unknown,yes
25079,unknown,3,jun,242.0,2,-1,-1,0,unknown,no
25080,unknown,3,jun,722.0,2,-1,-1,0,unknown,no
25081,unknown,3,jun,185.0,1,-1,-1,0,unknown,no
25082,unknown,3,jun,128.0,6,-1,-1,0,unknown,no
25083,unknown,3,jun,495.0,3,-1,-1,0,unknown,no
25084,unknown,3,jun,119.0,4,-1,-1,0,unknown,no
25085,unknown,3,jun,216.0,2,-1,-1,0,unknown,no
25086,unknown,3,jun,310.0,4,-1,-1,0,unknown,no
25087,unknown,3,jun,231.0,2,-1,-1,0,unknown,no
25088,unknown,3,jun,366.0,1,-1,-1,0,unknown,no
25089,cellular,5,feb,109.0,4,274,274,2,failure,no
25090,unknown,3,jun,220.0,2,-1,-1,0,unknown,no
25091,unknown,3,jun,409.0,1,-1,-1,0,unknown,no
25092,unknown,3,jun,203.0,9,-1,-1,0,unknown,no
25093,unknown,3,jun,193.0,1,-1,-1,0,unknown,no
25094,unknown,3,jun,14.0,1,-1,-1,0,unknown,no
25095,unknown,3,jun,228.0,1,-1,-1,0,unknown,no
25096,unknown,3,jun,116.0,1,-1,-1,0,unknown,no
25097,unknown,3,jun,118.0,2,-1,-1,0,unknown,no
25098,unknown,3,jun,106.0,6,-1,-1,0,unknown,no
25099,cellular,5,feb,388.0,1,-1,-1,0,unknown,no
25100,unknown,3,jun,316.0,1,-1,-1,0,unknown,no
25101,unknown,3,jun,131.0,5,-1,-1,0,unknown,no
25102,unknown,3,jun,243.0,3,-1,-1,0,unknown,no
25103,unknown,3,jun,247.0,13,-1,-1,0,unknown,no
25104,unknown,3,jun,21.0,3,-1,-1,0,unknown,no
25105,unknown,3,jun,193.0,2,-1,-1,0,unknown,no
25106,cellular,1,apr,131.0,1,-1,-1,0,unknown,no
25107,unknown,3,jun,145.0,1,-1,-1,0,unknown,no
25108,unknown,3,jun,235.0,1,-1,-1,0,unknown,no
25109,cellular,1,apr,124.0,1,-1,-1,0,unknown,no
25110,unknown,3,jun,132.0,5,-1,-1,0,unknown,no
25111,unknown,3,jun,123.0,4,-1,-1,0,unknown,no
25112,unknown,3,jun,771.0,1,-1,-1,0,unknown,no
25113,cellular,1,apr,1176.0,1,-1,-1,0,unknown,yes
25114,unknown,3,jun,192.0,2,-1,-1,0,unknown,no
25115,unknown,3,jun,70.0,6,-1,-1,0,unknown,no
25116,unknown,3,jun,23.0,1,-1,-1,0,unknown,no
25117,unknown,3,jun,73.0,4,-1,-1,0,unknown,no
25118,unknown,3,jun,406.0,3,-1,-1,0,unknown,no
25119,unknown,3,jun,379.0,2,-1,-1,0,unknown,no
25120,unknown,3,jun,143.0,1,-1,-1,0,unknown,no
25121,cellular,2,aug,209.0,1,542,542,4,failure,no
25122,unknown,3,jun,23.0,1,-1,-1,0,unknown,no
25123,unknown,3,jun,569.0,2,-1,-1,0,unknown,no
25124,unknown,3,jun,103.0,2,-1,-1,0,unknown,no
25125,cellular,7,jul,134.0,2,-1,-1,0,unknown,no
25126,cellular,5,feb,445.0,1,267,267,1,failure,no
25127,unknown,3,jun,161.0,3,-1,-1,0,unknown,no
25128,unknown,3,jun,288.0,2,-1,-1,0,unknown,no
25129,unknown,3,jun,666.0,5,-1,-1,0,unknown,no
25130,cellular,17,apr,177.0,1,-1,-1,0,unknown,no
25131,telephone,22,apr,195.0,3,-1,-1,0,unknown,no
25132,cellular,22,apr,155.0,1,-1,-1,0,unknown,no
25133,cellular,17,apr,224.0,1,322,322,3,failure,no
25134,cellular,23,apr,90.0,14,-1,-1,0,unknown,no
25135,cellular,22,apr,343.0,5,-1,-1,0,unknown,no
25136,cellular,17,apr,332.0,1,346,346,3,failure,no
25137,cellular,23,apr,172.0,1,-1,-1,0,unknown,yes
25138,cellular,22,apr,240.0,1,-1,-1,0,unknown,yes
25139,cellular,22,apr,341.0,2,-1,-1,0,unknown,yes
25140,telephone,16,apr,127.0,7,-1,-1,0,unknown,no
25141,cellular,17,feb,364.0,11,-1,-1,0,unknown,yes
25142,telephone,23,apr,141.0,1,-1,-1,0,unknown,no
25143,cellular,23,apr,91.0,4,156,156,1,other,no
25144,cellular,18,feb,208.0,4,-1,-1,0,unknown,yes
25145,cellular,22,apr,279.0,2,-1,-1,0,unknown,yes
25146,cellular,17,apr,452.0,3,-1,-1,0,unknown,yes
25147,telephone,23,apr,201.0,1,-1,-1,0,unknown,no
25148,cellular,22,apr,545.0,1,-1,-1,0,unknown,yes
25149,cellular,17,feb,221.0,2,-1,-1,0,unknown,yes
25150,cellular,17,apr,268.0,1,333,333,1,failure,no
25151,cellular,17,apr,95.0,3,-1,-1,0,unknown,no
25152,cellular,17,feb,737.0,1,-1,-1,0,unknown,yes
