시군명,접수일자,발견장소,상태,공고고유번호,공고시작일자,공고종료일자,품종,색상,나이,체중,성별,중성화여부,특징,보호소명,보호소전화번호,보호소도로명주소,보호소지번주소,보호소우편번호,관할기관
파주시,20210121,광탄천로 51번길67 인근,종료(입양),경기-파주-2021-00038,20210121,20210201,[개] 알라스칸 말라뮤트,"검정,흰색",2016,39.2,F,N,검정색목줄착용,파주독 애견호텔,031-949-9540,경기도 파주시 탄현면 방촌로 732-96,경기도 파주시 탄현면 축현리 788-2번지,10846,경기도 파주시
수원시,20210121,LH호매실가온마을4단지 내,종료(반환),경기-수원-2021-00027,20210121,20210201,[개] 믹스견,검,2017,25,M,N,쇠사슬 목줄이 끊어져있음,수원시 동물보호센터,031-228-3557,경기도 수원시 영통구 광교호수로 234,경기도 수원시 영통구 하동 40-10번지 수원시 동물보호센터 하동 40-10,16511,경기도 수원시
광주시,20210121,광주시 초월읍 지월리 일대,종료(입양),경기-광주-2021-00042,20210121,20210201,[개] 프렌치 불독,흰색,2019,11,F,N,"1-42, 칩있음, 녹색 옷착용, 골프장앞 도로에서 발견됨",광주TNR동물병원초월,031-798-7581,경기도 광주시 초월읍 현산로385번길 74-12,경기도 광주시 초월읍 지월리 713-2번지,12728,경기도 광주시
화성시,20210121,비봉면 자안리 553-1번지 윤창정밀,종료(안락사),경기-화성-2021-00087,20210121,20210201,[개] 믹스견,흰색,2021,6,F,N,"아직 어린 개체, 겁이 많다.",남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
포천시,20210121,신북면 갈월리 19 인근,종료(안락사),경기-포천-2021-00068,20210122,20210201,[개] 믹스견,흰/갈,2019,9.1,F,U,빨간바탕+노란줄무늬목줄.붉은색치석/어금니깨끗함.겁많음/몸에힘줌/천천히 다가가면 약간만질수있음.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지 한국동물구조관리협회,11409,경기도 포천시
포천시,20210121,신북면 갈월리 19 인근,종료(안락사),경기-포천-2021-00066,20210122,20210201,[개] 믹스견,갈/흰,2021,5,M,N,양귀반접힘. 겁있음/온순함. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지 한국동물구조관리협회,11409,경기도 포천시
포천시,20210121,신북면 갈월리 19 인근,종료(안락사),경기-포천-2021-00065,20210122,20210201,[개] 믹스견,갈/흰,2021,4,F,U,양귀반접힘. 코분홍. 낑낑댐/겁있음/온순함. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지 한국동물구조관리협회,11409,경기도 포천시
동두천시,20210121,상패동 61 상패주공아파트 102동 일대,종료(안락사),경기-동두천-2021-00018,20210122,20210201,[개] 믹스견,갈/흰,2020,26,F,U,허스키혼종. 검정 가죽+체인 목줄. 양귀반접힘. 사람좋아함/활발함.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 동두천시
연천군,20210121,전곡읍 은대성로 95~은전로 45 일대,종료(반환),경기-연천-2021-00017,20210122,20210201,[개] 믹스견,흰,2017,30,M,N,콧잔등 좌측흉터. 양귀쫑긋. 우전지 팔꿈치쪽 부종/ 혈액성 염증 삼출물. 겁많음/움찔댐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 연천군
구리시,20210121,사노동 131-9 인근,종료(안락사),경기-구리-2021-00011,20210122,20210201,[고양이] 한국 고양이,갈/검줄/흰,2021,2.1,F,U,눈곱. 코연갈색. 골반골절/좌후지 대퇴골절/양후지 못쓰는듯/기립불가. 사람따름. 털상태 양호. 기력없음.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 구리시
구리시,20210121,교문동 129-5 이문안 호수공원 인근,종료(안락사),경기-구리-2021-00010,20210122,20210201,[개] 믹스견,흰,2020,16.5,F,U,노란바탕+검정줄무늬 목줄+검정끈묶임. 양귀반접힘. 코주황. 사람따름/얌전함. 질탈.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 구리시
고양시,20210121,지축동 425-21 부근,종료(안락사),경기-고양-2021-00046,20210122,20210201,[개] 믹스견,흰색,2020,1.34,M,N,아기강아지,고양시동물보호센터,031-962-3232,경기도 고양시 덕양구 고양대로 1695,경기도 고양시 덕양구 원흥동 471-10번지 고양시 농업기술센터 고양시동물보호센터,10563,경기도 고양시
고양시,20210121,지축동 425-21 부근,종료(안락사),경기-고양-2021-00044,20210122,20210201,[개] 믹스견,황색,2020,1.7,M,N,아기강아지,고양시동물보호센터,031-962-3232,경기도 고양시 덕양구 고양대로 1695,경기도 고양시 덕양구 원흥동 471-10번지 고양시 농업기술센터 고양시동물보호센터,10563,경기도 고양시
포천시,20210121,신북면 삼정리 959 인근,종료(안락사),경기-포천-2021-00069,20210122,20210201,[고양이] 한국 고양이,갈/흰,2020,2.8,F,U,눈곱. 콧물. 코분홍. 우안 안구 돌출 및 손상. 경계/겁있음. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지 한국동물구조관리협회,11409,경기도 포천시
포천시,20210121,신북면 갈월리 19 인근,종료(안락사),경기-포천-2021-00067,20210122,20210201,[개] 믹스견,갈/흰,2021,2.2,M,N,양귀반접힘. 좌후지 발목부위 개방성 골절 및 골절부위 아래로 뼈 으스러짐. 겁있음/소심함.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지 한국동물구조관리협회,11409,경기도 포천시
하남시,20210121,풍산 코스트코뒷편,종료(입양),경기-하남-2021-00021,20210121,20210201,[개] 믹스견,흰노란색,2021,2,F,N,1달 귀여운 애기,하남동물병원,031-793-7802,경기도 하남시 신평로 37,경기도 하남시 덕풍동 420-35번지 하남동물병원,12978,경기도 하남시
하남시,20210121,풍산 코스트코뒷편,종료(입양),경기-하남-2021-00020,20210121,20210201,[개] 믹스견,검흰회색,2021,2,F,N,1달애기  귀여움,하남동물병원,031-793-7802,경기도 하남시 신평로 37,경기도 하남시 덕풍동 420-35번지 하남동물병원,12978,경기도 하남시
시흥시,20210121,시흥시농업기술센터에서 인수,종료(입양),경기-시흥-2021-00040,20210121,20210201,[개] 웰시 코기 펨브로크,갈백,2019,10,M,N,파란목줄. 꼬리단미. 소심함.,한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50,경기도 안산시 상록구 부곡동 231-5번지 한국야생동물보호협회,15301,경기도 시흥시
시흥시,20210121,정왕동 2003-16 부근,종료(기증),경기-시흥-2021-00039,20210121,20210201,[개] 푸들,갈,2016,11,M,Y,부정교합. 순함. 비만. ,한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50,경기도 안산시 상록구 부곡동 231-5번지 한국야생동물보호협회,15301,경기도 시흥시
평택시,20210121,탄현1로 176,종료(입양),경기-평택-2021-00140,20210121,20210201,[고양이] 한국 고양이,치즈색,2020,3,M,N,순함,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210121,도일동 467,종료(입양),경기-평택-2021-00139,20210121,20210201,[개] 믹스견,기타,2020,2,F,N,강아지,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210121,숙성리 35-1,종료(자연사),경기-평택-2021-00138,20210121,20210201,[개] 믹스견,기타,2020,8.2,M,N,경계함,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
화성시,20210121,비봉면 자안리 553-1번지 윤창정밀,종료(안락사),경기-화성-2021-00093,20210121,20210201,[개] 믹스견,"갈색, 검정",2021,3,M,N,"전체적으로 갈색, 얼굴과 귀부분이 검다 , 억울한 표정이 귀엽다",남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
화성시,20210121,비봉면 자안리 553-1번지 윤창정밀,종료(안락사),경기-화성-2021-00092,20210121,20210201,[개] 믹스견,갈색,2021,3,M,N,"전체적으로 갈색, 얼굴과 귀부분이 검다",남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
화성시,20210121,2021.01.21 비봉면 자안리 553-1번지 윤창정밀 ,종료(안락사),경기-화성-2021-00091,20210121,20210201,[개] 믹스견,"갈색, 검정",2021,3,F,N,"전체적으로 갈색, 얼굴과 귀부분이 검다 , 귀가 동그랗다",남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
화성시,20210121,2021.01.21 비봉면 자안리 553-1번지 윤창정밀 ,종료(안락사),경기-화성-2021-00090,20210121,20210201,[개] 믹스견,갈색,2021,3,M,N,"전체적으로 갈색, 얼굴과 귀부분이 검다",남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
화성시,20210121,2021.01.21 비봉면 자안리 553-1번지 윤창정밀 ,종료(안락사),경기-화성-2021-00089,20210121,20210201,[개] 믹스견,"갈색, 검정",2021,3,F,N,"전체적으로 갈색털 얼굴과 귀부분이 검정색 , 귀가 쳐져있다.",남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
화성시,20210121,비봉면 자안리 553-1번지 윤창정밀,종료(안락사),경기-화성-2021-00088,20210121,20210201,[개] 믹스견,"갈색,검정",2021,3,M,N,귀가 접혀있고 코부분과 귀가 검은색이다,남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
화성시,20210121,비봉면 자안리 553-1번지 윤창정밀,종료(안락사),경기-화성-2021-00086,20210121,20210201,[개] 믹스견,흰색,2021,6,F,N,"아직 어린개체 , 겁이 많아 낑낑대고 입질이 조금있다.",남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
화성시,20210121,비봉면 자안리 553-1번지 윤창정밀,종료(안락사),경기-화성-2021-00097,20210121,20210201,[개] 믹스견,흰색,2021,6,F,N,"아직 어린 개체 ,겁이 많아 입질이있다 ",남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
화성시,20210121,비봉면 자안리 553-1번지 윤창정밀,종료(입양),경기-화성-2021-00096,20210121,20210201,[개] 믹스견,갈색,2021,6,M,N,"전체적으로 갈색,검정이 섞여있다 귀가 쳐져있고 겁이많다",남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
평택시,20210121,은산리 145-1,종료(자연사),경기-평택-2021-00137,20210121,20210201,[개] 믹스견,흰색,2021,5.1,M,N,2개월추정,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210121,용이동 440-5,종료(자연사),경기-평택-2021-00136,20210121,20210201,[고양이] 한국 고양이,기타,2019,3.3,F,N,"뒷다리 골절, 치료후 방사",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210121,가곡리 550-77,종료(입양),경기-평택-2021-00135,20210121,20210201,[개] 믹스견,호피무늬,2020,15,M,N,경계함,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210121,이충동 444-16,종료(반환),경기-평택-2021-00134,20210121,20210201,[개] 프렌치 불독,"흰,검정",2016,16,M,N,갈색목줄착용,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210121,지제로 170,종료(반환),경기-평택-2021-00133,20210121,20210201,[개] 골든 리트리버,갈색,2014,45,M,N,양호함,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
부천시,20210121,부천 시민회관,종료(입양),경기-부천-2021-00021,20210121,20210201,[개] 믹스견,흰색,2019,12.1,F,U,순하고 사람을 잘 따름,가나동물병원,032-665-0075,경기도 부천시 경인로 72,경기도 부천시 송내동 393-1번지,14728,경기도 부천시
성남시,20210121,수진동90-1,종료(반환),경기-성남-2021-00028,20210121,20210201,[개] 포메라니안,검정색,2021,2.9,M,N,"4개월 추정, 칩있음.",펫토피아동물병원,031-714-8392,경기도 성남시 분당구 불정로 266,경기도 성남시 분당구 수내동 87-1번지 유신제일조합,13601,경기도 성남시
성남시,20210121,수진동90-1,종료(반환),경기-성남-2021-00027,20210121,20210201,[개] 포메라니안,검정,2014,4.2,F,N,"치석심함, 귓병, 칩있음.",펫토피아동물병원,031-714-8392,경기도 성남시 분당구 불정로 266,경기도 성남시 분당구 수내동 87-1번지 유신제일조합,13601,경기도 성남시
수원시,20210121,봉영로1482번길 7-9 인근,종료(자연사),경기-수원-2021-00026,20210121,20210201,[고양이] 한국 고양이,갈검,2020,0.7,F,N,교통사고추정. 후구마비. 매우여윔.,수원시 동물보호센터,031-228-3557,경기도 수원시 영통구 광교호수로 234,경기도 수원시 영통구 하동 40-10번지 수원시 동물보호센터 하동 40-10,16511,경기도 수원시
